2018-01-31 23:21:06.241249,958587449416044544,958760125887528960,[]

2018-01-31 23:22:06.432540,958587449416044544,958760125887528960,[]

2018-01-31 23:23:06.345840,958587449416044544,958760125887528960,[]

2018-01-31 23:24:06.079802,958587449416044544,958760125887528960,[]

2018-01-31 23:25:07.005568,958587449416044544,958760125887528960,[]

2018-01-31 23:26:06.001661,958587449416044544,958760125887528960,[]

2018-01-31 23:27:06.524380,958587449416044544,958760125887528960,[]

2018-01-31 23:28:06.253939,958587449416044544,958760125887528960,[]

2018-01-31 23:29:05.768386,958587449416044544,958760125887528960,[]

2018-01-31 23:30:06.497543,958587449416044544,958760125887528960,[]

2018-01-31 23:31:06.375957,958587449416044544,958760125887528960,[]

2018-01-31 23:32:06.073861,958587449416044544,958760125887528960,[]

2018-01-31 23:33:05.663745,958587449416044544,958760125887528960,[]

2018-01-31 23:34:06.246063,958587449416044544,958760125887528960,[]

2018-01-31 23:35:06.397120,958587449416044544,958760125887528960,[]

2018-01-31 23:36:06.194972,958587449416044544,958760125887528960,[]

2018-01-31 23:37:06.268561,958587449416044544,958760125887528960,[]

2018-01-31 23:38:05.910164,958587449416044544,958760125887528960,[]

2018-01-31 23:39:05.957156,958587449416044544,958760125887528960,[]

2018-01-31 23:40:06.707119,958587449416044544,958760125887528960,[]

2018-01-31 23:41:06.333645,958587449416044544,958760125887528960,[]

2018-01-31 23:42:05.741213,958587449416044544,958760125887528960,[]

2018-01-31 23:43:06.445759,958587449416044544,958760125887528960,[]

2018-01-31 23:44:06.673099,958587449416044544,958760125887528960,[]

2018-01-31 23:45:05.585296,958587449416044544,958760125887528960,[]

2018-01-31 23:46:06.407301,958587449416044544,958760125887528960,[]

2018-01-31 23:47:06.429243,958587449416044544,958760125887528960,[]

